user_id,Unable to Turn to Friends or Family,Illness,Food Insecurity,Energy Insecurity,Income,Worry About Energy Payment,Distance to Railway Access,Population Density,Uses Foodbank,Distance to Greenspace,Living Environment Score,Distance to Bus Stop,Distance to Underground Access,Worry About Housing Payment,IMD Score,Unemployed,Age,Not Working Sick or Disabled,Living On my Own With Children Under 18,Gender,Not Working (Looking After Child or House),new_loneliness_binary
6111833,0,0,1,1,2,0,201.7675388,3916.859274,0,250.500564,29.545,45.41006984,1481.20824,0,10.479,0,1,0,0,0,1,0
6117963,1,0,2,2,2,0,438.8948804,3611.155799,0,291.491458,17.527,91.31518135,6523.960462,1,30.082,0,3,0,1,1,0,1
6121354,1,1,0,0,2,0,209.6585078,8299.245255,0,291.661694,38.432,68.29540026,1454.120918,0,29.677,0,5,0,0,0,0,0
6231506,1,0,2,2,2,1,1613.344521,10734.87455,0,186.897857,20.222,194.1579441,488.1468253,0,20.325,0,1,0,0,0,0,1
2220835,1,0,3,0,2,1,548.4828481,15182.12813,0,351.381947,38.3,205.0424106,783.2109436,1,21.262,0,2,0,0,1,0,0
6144250,1,0,0,0,0,0,434.7039425,24953.67213,0,377.455224,35.34,58.82635467,442.5332705,0,32.394,0,3,0,0,2,0,0
6159113,1,0,0,0,4,0,747.6622547,4061.003389,0,314.697752,10.59,299.3993677,2943.643349,0,7.102,0,2,0,0,0,0,0
6395482,1,1,1,1,1,0,695.713117,6672.11278,0,255.035485,21.284,379.3110387,1056.2532,0,12.818,0,3,0,0,0,0,0
6175196,1,0,0,0,0,0,790.441557,6474.432691,0,123.805986,22.374,107.3308336,5488.182011,1,18.667,0,1,0,0,0,0,0
6189001,1,1,3,2,2,1,150.3509889,17674.45883,0,319.388899,24.352,86.72336452,1291.750682,1,28.936,0,4,0,0,0,0,0
6233124,1,0,1,0,3,1,342.6587358,16509.65958,0,226.302303,36.541,171.7740151,1219.178722,1,37.728,0,1,0,0,1,0,1
1902917,1,0,3,3,0,1,545.1821965,14122.29472,0,743.649767,30.686,4.720378876,858.6095573,1,10.456,0,0,0,0,0,0,1
5957935,0,0,1,0,0,0,247.9493942,12755.95845,0,370.842098,44.859,88.75178668,1705.465966,1,17.486,0,2,0,0,1,0,0
6004249,1,0,2,2,2,0,1254.072079,5366.881151,0,207.784405,26.956,180.3637729,753.1920522,1,7.673,0,3,0,0,0,0,0
6399906,0,1,3,3,0,1,503.2557795,5648.169236,0,251.430283,29.179,163.9079735,301.4716887,1,34.325,0,0,0,0,0,0,0
6293674,1,1,0,2,1,0,449.1287953,16156.90885,0,169.561733,26.837,144.6547941,1669.189995,0,40.041,0,2,1,0,1,0,0
6264192,0,0,2,0,0,0,463.1848623,10211.41644,0,528.959389,18.701,117.1460636,2237.179363,0,36.347,0,1,0,1,0,1,0
6401651,0,0,1,1,2,0,410.9178132,4587.939208,0,286.681082,18.385,84.70752501,1821.997972,0,8.436,0,0,0,0,1,0,0
2369357,0,0,1,0,0,0,445.7860386,12369.03102,0,98.063287,31.968,77.88389309,2100.450447,0,46.599,0,1,0,1,0,1,0
2372931,1,0,0,0,0,1,182.3329239,4682.686357,0,513.342512,38.847,56.7595322,2338.705241,0,15.526,0,3,0,0,2,1,0
6363482,1,0,1,1,0,0,1338.806679,8131.005891,1,201.6425,43.178,52.93414224,5002.802876,0,22.806,0,1,0,0,1,0,0
6268555,2,0,3,2,0,1,331.2465557,14969.07592,1,351.1176,34.962,59.49693442,889.2806894,1,37.906,1,2,0,0,1,0,1
6270303,1,0,1,1,4,0,660.3422914,6286.731249,0,7.11663687,25.481,225.8436836,1675.572268,0,7.581,0,2,0,0,1,0,0
1157001,2,1,3,2,1,1,107.9319737,9536.570779,0,273.556255,46.315,61.5988842,2235.473302,1,23.637,0,1,0,0,0,0,0
2382813,0,0,0,0,4,0,2824.160312,3414.068698,0,204.361913,8.196,642.3808117,1067.740528,0,4.074,0,2,0,0,0,0,0
6270940,1,0,2,0,0,0,349.7222625,3638.630291,0,373.182206,16.52,187.8799079,7798.918933,0,5.127,0,3,0,1,0,0,1
6407835,0,0,0,0,4,0,928.0930307,17976.74884,0,341.815973,26.485,212.4451386,217.0842452,0,10.732,0,1,0,0,0,0,0
6272634,1,0,0,0,2,0,688.2597229,18320.14404,0,56.2094393,39.097,56.28847526,401.2435252,0,30.4,0,3,0,0,0,0,0
6410189,1,0,0,1,2,1,1047.857007,22234.95085,0,197.657185,24.375,169.6558044,711.4129371,1,25.118,0,1,0,0,1,0,0
6411170,0,0,1,0,0,0,399.3780609,9767.353895,0,454.351138,22.345,280.6497008,4329.39275,0,14.853,0,3,1,0,0,0,1
6411408,1,0,0,0,4,0,733.6091073,13120.68296,0,284.428598,45.37,187.7692551,2631.798665,0,18.954,0,3,0,0,0,1,0
6412566,1,1,3,2,0,1,3577.600682,6388.054356,1,515.159547,28.871,153.7450273,156.4969512,1,20.6,1,3,0,0,1,0,1
6472725,0,0,0,0,4,0,422.8648475,10515.42454,0,516.009275,31.013,88.77176145,1175.399686,0,14.111,0,2,0,0,0,0,0
6413686,1,0,2,2,4,0,491.0474448,16276.70462,0,293.143778,24.057,127.9473461,445.0165843,0,24.531,0,2,0,0,0,0,0
6414450,1,0,2,2,1,0,3206.682004,10949.20375,0,202.553926,37.424,43.52412748,165.672798,1,8.01,0,2,0,0,1,0,0
6414992,2,1,3,3,0,1,416.4066755,12975.57901,1,158.360313,51.493,48.35940382,1670.13636,1,22.616,0,5,0,0,1,0,0
2402736,0,0,0,0,4,0,166.013522,12150.01553,0,46.6290944,39.938,102.7761619,793.8631496,0,25.963,0,2,0,0,0,0,0
6292285,0,0,1,0,4,0,667.2497711,7693.240432,0,276.085339,32.505,251.4633938,699.522433,0,14.074,0,2,0,0,1,0,0
6417091,2,1,3,2,0,1,1319.22932,4961.855548,0,907.402164,16.028,49.13724765,107.8639261,1,23.035,0,1,1,0,0,0,1
6298427,2,0,3,3,1,1,1631.660613,5142.287189,0,173.375621,38.444,43.8259319,449.1354227,1,23.054,0,1,0,0,0,0,1
6298978,1,0,3,0,0,0,310.9533914,15746.71073,0,251.021091,37.008,88.55418463,2027.372703,1,22.12,0,4,0,0,1,0,0
2433721,2,1,3,2,1,0,360.5512709,8176.231093,0,205.747024,49.227,9.83068697,3319.756955,0,24.037,0,2,1,0,0,0,1
6418787,1,0,1,0,0,0,1426.417151,3905.887803,0,530.220358,33.853,186.0554656,498.5397657,0,28.075,0,2,0,0,1,0,0
6419369,2,0,2,0,0,1,1289.936483,13354.04358,0,546.12772,54.269,135.0896847,225.2374178,0,17.421,0,3,0,0,0,0,0
6419587,2,0,3,2,2,0,1029.890272,5643.741236,0,225.423238,23.776,152.9548619,1706.527151,0,14.808,0,4,0,0,1,0,0
6310725,0,0,0,0,4,0,1395.154251,15412.69587,0,247.453624,34.892,68.59216295,1020.9503,0,29.514,0,1,0,0,0,0,0
5687810,0,0,0,0,1,0,1821.507108,10734.87455,0,337.677925,20.392,307.1414324,261.489854,1,22.007,0,1,0,0,0,0,1
6424009,1,0,1,0,0,0,1626.667195,10363.94058,0,172.047542,16.524,202.2293801,94.14011773,0,33.12,1,1,0,0,1,0,0
6425746,2,1,1,0,2,0,832.1185829,14963.7193,0,513.858247,31.146,82.00058611,855.9582939,0,46.454,0,4,1,0,0,0,0
6426249,1,0,1,1,3,0,1066.032662,6681.076597,0,61.3316587,19.644,41.24037835,2211.949142,0,15.455,0,0,0,0,0,0,0
6427045,0,0,0,0,0,0,804.5005794,5335.999656,0,214.469055,20.578,71.59122787,4003.157678,0,10.594,0,2,0,0,0,0,0
6428511,0,0,2,2,0,0,1138.352602,15667.46341,0,78.3644043,33.585,98.7754313,385.52041,1,29.949,0,1,0,1,0,0,0
6314886,1,0,3,2,0,1,1216.432448,8869.438915,1,5.62051576,24.751,14.76121617,1368.700365,1,64.677,0,2,0,0,0,1,0
6275647,0,0,0,0,4,0,1024.942364,15294.76701,0,249.713042,31.819,135.2993764,3240.838558,0,27.673,0,1,0,0,0,0,0
6321867,0,0,0,0,4,0,1145.725359,7973.646912,0,375.246327,31.8,194.9694188,1085.127821,0,15.506,0,1,0,0,1,0,0
6430735,1,0,1,0,0,1,460.1747728,13820.06507,0,406.103847,26.247,400.9673557,596.0724635,1,22.792,0,1,0,0,2,0,0
91771,1,0,1,1,3,1,586.9960278,14969.07592,0,377.191186,34.265,263.8115142,1563.020616,0,42.602,0,1,0,0,0,0,0
6331864,0,0,3,1,1,0,886.8030144,4222.240288,0,452.386248,20.129,219.2347803,7418.633832,1,31.622,0,1,0,0,0,1,0
6432914,1,0,3,2,1,1,1229.477485,21912.76805,0,359.170959,22.819,80.06487894,373.3382678,1,13.794,1,2,0,1,0,1,0
2620974,1,0,3,2,0,1,521.6068826,15817.30187,0,111.23619,62.351,126.6864254,1098.828716,1,30.857,1,1,0,0,1,0,0
6678720,0,1,1,2,0,1,495.3328895,14389.57353,0,290.10206,54.378,147.5228942,450.9767687,0,27.883,0,1,0,0,0,0,1
6435551,1,0,3,3,0,0,1314.938637,8554.837844,1,501.84232,19.208,169.5342458,615.7013487,1,28.641,1,2,1,0,1,0,0
2304616,0,0,1,0,0,1,672.9758157,7740.302677,0,296.928149,30.699,83.9864308,850.151296,1,17.805,0,1,0,0,0,0,1
106571,0,0,0,0,2,0,966.0442107,7574.42319,0,593.103882,23.819,63.10629555,8777.050603,0,12.957,0,5,0,0,1,0,0
2480606,1,0,1,0,1,0,1901.871805,10734.87455,0,371.412955,20.392,144.8221274,158.9514383,1,22.007,0,1,1,1,0,1,0
116461,1,1,0,0,1,0,747.0131466,3097.181935,0,220.357982,17.92,196.5408678,3877.588529,0,13.454,0,5,0,0,0,0,0
3410881,2,0,3,2,0,1,1097.174857,10515.42454,0,321.053561,31.013,134.8737291,1956.760595,1,14.111,1,3,0,0,0,0,0
6439093,1,0,0,0,3,0,1751.223499,8916.907867,0,56.5459572,35.395,105.818454,1335.169681,0,34.377,0,2,0,0,0,0,0
20931,0,0,0,0,3,0,525.6655065,5049.259456,0,49.108302,31.302,405.289892,2519.419381,0,13.342,0,2,0,0,0,0,0
2601923,1,0,0,0,4,0,587.652829,18484.10268,0,493.864455,40.493,257.5296614,409.9591869,0,17.986,0,1,0,0,1,0,0
108638,1,1,3,2,0,0,270.0183932,546.5536138,1,186.870246,35.879,110.9939289,3413.553339,1,42.821,0,1,0,1,0,0,0
6441166,1,0,1,0,4,0,749.997064,6172.223823,0,105.839495,32.468,191.3340501,294.3089993,0,15.502,0,3,0,0,0,0,0
124033,1,0,0,0,4,0,602.5838623,10278.41835,0,523.156707,31.184,127.2607899,146.8633336,0,8.65,0,1,0,0,0,0,0
6443580,0,0,0,0,0,0,824.3469499,1533.307959,0,97.4001572,8.491,173.0751204,7386.613165,0,5.448,0,4,0,0,1,0,0
2619546,0,1,0,0,0,0,1022.413868,6672.11278,0,417.08714,15.973,127.1962365,1398.269869,0,13.645,0,5,0,0,0,0,0
6277547,1,0,3,0,1,0,1774.383945,3059.864722,0,255.645844,22.467,287.4527263,7575.017969,1,6.716,0,3,0,1,0,0,0
6441016,1,0,0,2,0,0,1373.592604,13629.51323,0,246.43272,31.674,165.0360917,812.2919268,1,27.358,0,0,0,0,2,0,0
445875,0,0,0,0,2,0,1068.645663,18848.20541,0,380.570312,41.532,39.23707795,115.7745804,1,33.26,0,0,0,0,1,0,0
6449344,1,1,3,3,0,1,242.314952,10268.18314,0,474.289115,22.412,58.19042376,8.968538674,1,24.708,1,4,1,0,1,0,0
6449516,0,0,0,0,1,1,424.7288962,9656.80364,0,127.009888,37.378,108.0403219,275.3160252,1,21.989,0,3,0,0,0,0,0
6449923,1,0,2,1,2,1,665.4585732,10100.37423,0,580.646884,40.179,101.710857,3858.828548,1,20.479,0,1,0,0,0,0,0
136057,0,0,0,1,2,0,625.7665869,18856.51351,0,165.551067,41.005,168.8872596,378.0954406,0,28.349,0,1,0,0,0,0,0
5605193,1,1,3,0,0,1,216.9441957,16309.74734,1,462.601073,36.103,57.73391212,965.1333407,1,45.491,0,4,1,0,0,0,1
975881,1,0,2,1,0,0,626.9992987,20597.95032,0,87.2386066,33.173,95.26939026,1499.993119,1,44.66,0,2,0,0,0,0,1
2661131,1,0,0,1,0,1,668.3811362,16074.12572,0,250.774802,34.132,117.757452,514.2227048,1,22.394,0,0,0,0,0,0,0
6455463,2,1,3,1,0,1,509.8012205,14572.59231,0,558.143912,41.177,36.74681408,1167.199844,1,37.877,1,1,0,0,0,0,1
6457946,2,0,3,1,0,1,1734.466302,9632.271185,1,103.798215,27.091,250.3861585,342.5620695,0,21.888,1,0,0,0,0,0,0
2544397,0,0,0,0,2,0,888.3545524,19364.66144,0,23.0606896,29.211,128.0992331,306.1431717,0,34.736,0,1,0,0,0,0,0
2387591,1,0,3,3,0,0,1783.008204,5142.287189,0,158.840225,38.444,125.8772459,595.0651546,1,23.054,0,0,0,0,2,0,0
1956251,1,0,0,0,0,0,543.3644182,13640.22071,0,409.897846,37.404,115.5496319,2834.31139,0,23.297,0,4,0,0,0,0,0
6405143,2,1,3,2,0,1,654.4691402,7740.302677,0,338.725711,20.185,100.4759037,1175.833912,1,12.446,0,3,1,0,0,0,1
148560,0,0,0,1,3,0,1253.94317,14928.75175,0,333.956579,54.143,71.28017709,267.0851803,0,19.621,0,3,0,0,0,0,0
6458285,2,1,2,2,0,1,1273.800529,9179.768172,0,238.678914,29.995,232.0022169,679.7246676,0,9.196,0,4,1,0,1,0,1
148990,1,0,0,1,4,0,670.6580175,9098.707105,0,186.617773,33.881,376.578898,522.4777297,0,12.515,0,2,0,0,0,0,0
2572957,0,1,2,0,3,1,1397.966579,3776.140461,0,633.985246,24.006,13.27367749,1425.589547,1,20.534,0,1,0,0,0,0,0
1996208,1,0,3,0,3,1,620.8804715,21584.08517,0,170.284156,29.832,128.4182442,497.4809933,1,47.055,1,1,0,0,0,0,1
152538,1,0,1,1,4,0,1011.444606,5097.076868,0,95.5911846,25.352,201.7511796,811.5172863,0,21.568,0,1,0,0,0,0,0
6414606,2,0,0,1,4,0,938.9967052,7351.434123,0,583.726872,20.012,256.3073222,4294.689175,1,8.188,0,3,0,0,1,0,0
2086797,0,0,0,1,4,0,721.5404988,5020.3057,0,594.179257,36.813,312.7515272,3341.3111,0,17.855,0,3,0,0,1,0,0
6461524,1,0,2,2,0,0,245.1279026,1256.816216,1,369.566812,24.553,224.3684087,8850.600524,1,18.071,0,2,0,0,0,1,1
6462145,0,0,2,2,1,0,1107.78894,6920.966754,0,119.450307,31.157,250.0663694,917.814432,1,5.764,0,1,0,0,1,0,0
155520,0,0,3,1,2,0,195.0377618,10630.80933,0,584.41431,39.472,8.528014329,1446.993606,1,26.267,0,3,0,0,0,0,0
6464529,2,1,2,2,0,1,982.4155145,7349.727258,0,198.739841,39.361,449.0245581,6585.232235,1,11.459,1,4,0,0,0,0,0
6419332,0,0,3,2,0,1,789.7941572,10689.41278,1,337.332061,62.745,16.92912446,1736.952689,1,36.329,0,3,0,0,1,0,1
2684095,1,0,0,1,4,0,495.8311902,4853.405158,0,54.2046272,33.385,82.51954974,4097.971611,0,6.098,0,0,0,0,1,0,0
6424606,1,0,3,2,0,1,1679.520043,5473.607369,0,206.962382,7.956,252.4511778,2831.565322,0,44.327,0,1,0,0,0,1,1
6424993,1,0,0,0,0,0,989.0752291,5572.392265,0,58.8313209,15.85,187.5833919,2833.863984,0,9.428,0,3,0,0,0,1,0
6465344,1,0,3,2,1,0,1062.106773,17791.03704,1,292.948342,36.324,78.55930737,566.1293019,1,17.097,0,2,0,0,0,1,0
160488,0,0,0,0,2,1,856.7723781,19364.66144,0,36.2948949,29.211,162.4910512,274.1380904,0,34.736,0,2,0,0,0,0,1
6465605,1,1,0,1,1,0,279.2102299,10901.24896,0,698.752122,40.244,173.8344897,293.9554887,1,16.136,0,1,0,0,0,0,0
161518,1,0,0,0,4,0,182.9630139,7081.50832,0,980.461892,40.603,69.13597738,87.93682943,1,10.551,0,1,0,0,0,0,0
164027,1,0,2,1,2,0,795.1088568,14113.88592,0,369.949026,50.857,94.23069762,2989.403462,0,28.427,0,2,0,1,0,0,1
6466781,1,0,0,0,0,0,2592.658456,3452.809345,0,522.22246,19.31,497.1160032,822.6060182,0,5.743,0,4,0,0,0,0,0
175401,0,0,0,0,4,0,461.4308787,11320.53476,0,206.395044,28.221,73.14352483,2316.971862,0,18.227,0,1,0,0,0,0,0
177295,1,0,3,2,1,0,686.4304843,15412.69587,1,46.7564641,33.767,89.22050713,313.5092176,1,31.171,0,2,0,1,0,0,0
2537293,0,0,0,0,2,0,677.1482553,13354.04358,0,341.621512,40.311,24.18530268,31.42048709,1,33.685,0,0,0,0,0,0,0
2649745,1,0,0,0,1,1,849.3200238,8554.837844,0,296.423183,32.212,24.18567227,997.5110009,1,35.516,0,1,0,0,0,0,0
2590413,0,0,0,0,0,0,957.5688942,6563.33255,0,112.63997,20.695,131.4686842,637.6050322,0,7.607,0,3,0,0,1,0,0
179664,0,0,0,0,4,0,1012.730669,3722.649498,0,208.837571,26.547,269.5086581,840.9596914,0,10.954,0,3,0,0,0,0,0
5691750,0,0,0,0,4,0,410.132386,7209.42525,0,570.17538,40.331,68.5552654,2434.791036,0,31.619,0,1,0,0,0,0,0
213719,1,1,2,1,2,1,1821.296151,20739.86385,0,339.567058,45.232,60.01586301,94.09583899,1,32.998,0,2,0,0,0,0,0
215244,1,0,1,0,0,0,30.32682491,16926.93234,0,383.774528,34.988,53.40419009,48.16204751,0,20.581,0,1,0,0,0,0,1
2610433,1,0,2,1,1,1,288.8518528,2993.741956,0,377.413392,50.109,87.95320902,131.7554011,1,30.2,1,0,0,0,0,0,1
225917,1,0,0,0,2,1,912.4217143,5049.259456,0,427.520824,15.881,31.52318901,3407.165724,1,5.899,0,2,0,0,0,0,0
225660,1,1,0,0,4,1,442.4436057,7476.415052,0,100.183197,43.131,25.90098067,604.1566026,0,36.268,0,3,0,0,2,0,0
241194,1,1,2,1,0,1,1117.114839,5558.78623,0,154.341866,18.248,109.2486791,1735.864201,1,7.79,0,3,1,0,0,0,1
254372,0,0,0,0,4,0,889.4080182,16497.29862,0,47.1862894,24.867,125.2191337,868.1049282,0,36.777,0,1,0,0,0,0,0
6482905,0,0,1,0,0,1,821.0226528,5412.914164,1,103.322142,21.426,245.1795359,1606.455976,0,24.927,1,2,0,1,0,0,0
268595,0,0,0,1,4,1,463.0520705,10735.92148,0,336.9809,40.456,150.5693306,1154.226366,1,15.762,0,1,0,0,0,0,0
316093,1,0,0,0,3,1,445.6381773,13533.02404,0,98.0472556,48.747,131.4603135,2875.0294,0,35.543,0,2,0,0,0,0,0
2625395,0,0,0,0,4,0,611.6508429,9221.560721,0,218.443121,34.286,269.4796979,532.8955249,0,8.237,0,3,0,0,1,0,0
6290289,0,0,0,0,4,0,921.8175177,17976.74884,0,484.184129,35.645,100.7511987,296.8719316,1,20.717,0,1,0,0,0,0,0
6352285,0,0,0,0,3,0,3476.403578,2977.602937,0,353.744492,27.164,162.1190814,1148.692974,0,6.585,0,2,0,0,0,0,0
6464857,1,0,2,1,0,1,3380.795765,4615.4919,0,248.625375,22.877,73.89830167,971.0881478,1,32.404,0,0,0,0,1,0,0
358658,0,0,0,0,0,1,1228.414344,6172.223823,0,269.21145,32.468,151.4033296,557.3365746,0,15.502,0,4,0,0,0,0,0
2632229,0,0,0,0,4,0,94.11872784,16046.72674,0,560.775528,39.943,154.9410453,2299.837891,0,30.151,0,1,0,0,0,0,0
403468,1,0,1,0,0,0,500.0047076,16609.09682,0,306.993593,22.93,111.7617476,210.8946854,0,16.43,0,2,0,0,0,0,0
777296,0,0,0,0,2,0,1291.819455,16255.89271,0,6.94722798,31.538,36.82002229,822.4665147,1,37.986,0,1,0,0,0,0,0
414713,1,0,0,0,4,0,473.7328316,19364.66144,0,213.063666,39.084,310.7863804,370.9175496,0,21.968,0,2,0,0,0,0,0
6498399,1,0,0,0,4,0,1301.393971,10911.69641,0,233.762327,28.709,138.0430305,367.4098729,0,13.993,0,2,0,0,0,0,1
433859,0,0,0,0,4,0,856.5104767,14681.90839,0,230.138993,47.584,146.083296,480.7728647,0,20.191,0,2,0,0,0,0,0
436643,0,0,1,2,1,0,1142.135144,11647.56237,0,136.843847,29.56,264.8251381,1038.778325,1,13.639,0,1,0,0,0,0,0
472684,0,0,0,0,1,0,370.3738947,14771.1909,0,517.601445,41.193,42.0984523,479.431759,0,14.104,0,0,0,0,2,0,0
363665,1,0,0,0,0,0,683.0159566,6927.039869,0,200.647877,32.23,185.424457,1872.78635,0,8.329,0,0,0,0,0,0,1
2561925,0,0,0,0,2,0,715.9159662,3245.117822,0,506.769493,24.156,330.8553158,358.215669,1,9.773,0,4,0,0,0,0,0
492095,0,0,0,0,4,0,662.5715871,17221.86628,0,156.887985,73.995,167.2495698,231.5267829,0,24.291,0,1,0,0,1,0,0
4477038,0,0,0,0,4,0,511.1725281,4917.830496,0,434.930794,38.75,57.23878511,495.2197198,0,17.25,0,1,0,0,0,0,0
6506298,0,0,3,2,0,1,770.7331346,16062.88105,0,438.777283,46.555,289.2402466,1729.119405,1,35.995,0,0,0,0,0,0,0
544889,1,1,3,2,0,1,392.8516287,6657.329062,1,662.656535,24.584,194.4289628,4132.541511,1,33.222,0,0,1,0,0,0,1
6506503,1,1,3,1,0,0,1022.860208,8554.837844,0,425.421498,23.771,147.9630903,1078.949218,1,37.724,0,4,1,0,0,0,0
549195,0,0,2,2,1,0,1434.243042,6486.762488,0,113.130248,16.685,237.4887888,7242.807864,0,13.671,0,1,0,0,0,0,0
6360141,0,0,0,0,3,1,2359.140718,1307.03718,0,356.211759,15.829,32.8670556,1750.942866,0,6.864,0,2,0,0,0,0,0
6506915,1,1,1,0,0,1,1390.711135,21912.76805,0,538.612303,24.037,85.47188256,697.7290558,0,17.654,0,2,0,0,1,0,1
560965,0,0,0,0,4,0,1400.526567,6786.073876,0,345.293428,15.171,68.73033887,3643.533424,0,18.048,0,2,0,0,0,0,0
2770006,0,0,0,0,4,0,1750.946103,9559.769001,0,156.476894,43.493,60.40322274,107.3538076,0,25.92,0,3,0,0,0,0,0
6512157,2,1,1,1,0,0,392.103917,17487.03123,0,224.395418,44.237,76.88794788,1686.774082,1,32.142,0,0,1,0,2,0,1
4967529,1,0,0,0,0,0,3322.282771,6038.98984,0,407.819371,22.769,218.33516,1564.001407,0,7.058,0,4,0,0,1,0,0
604560,0,1,1,0,1,0,703.9701292,8022.5848,0,158.026686,55.455,203.3317981,343.0470398,0,14.66,0,0,0,0,0,0,0
2580048,1,0,0,0,0,0,545.8012487,9175.515166,0,550.75847,40.599,40.40871225,295.6294615,0,19.565,0,0,0,0,0,0,0
6516691,0,1,2,0,0,1,1806.062346,4293.374675,0,598.695126,13.298,99.63845949,4831.835934,1,39.544,0,2,0,0,0,0,0
638842,0,1,0,0,4,0,1099.855212,21416.04743,0,448.618146,39.314,204.5570313,400.7604023,0,12.798,0,4,1,0,0,0,0
2786234,0,0,0,0,4,0,594.8784129,8605.106347,0,603.157768,21.106,367.1584411,5120.227839,0,7.905,0,2,0,0,0,0,0
646244,1,0,2,1,0,0,196.5641631,9125.661789,1,433.67396,28.869,61.58629063,624.2871521,0,20.094,0,3,0,1,0,0,0
651104,0,0,0,0,4,0,413.9393852,20685.50572,0,111.941092,37.131,82.47079621,1130.771371,0,38.758,0,1,0,0,0,0,0
2701580,2,0,0,1,4,0,879.2083971,18690.3203,0,147.671989,56.668,27.51090438,737.6520243,1,9.755,0,0,0,0,0,0,1
6298034,1,0,0,0,1,0,2573.620712,5646.830867,0,413.848925,31.112,175.7221188,5160.694231,0,15.897,0,4,0,0,0,0,0
714231,0,1,2,3,0,0,717.4210886,8088.881114,0,96.5813903,26.52,39.24575724,864.5807392,1,13.477,0,3,1,1,0,0,1
5500529,0,0,3,0,0,0,947.1847351,10080.93765,1,216.221103,26.611,57.07696321,1691.48324,0,28.863,0,0,0,0,0,0,0
980803,0,1,3,2,3,1,1239.477062,6309.100315,0,272.529152,28.698,67.96626978,1766.724993,1,25.331,0,1,0,1,0,0,0
722518,0,0,3,2,1,0,393.7782916,15024.96191,0,146.408017,44.607,50.36531765,108.3215134,1,31.539,1,2,0,0,0,0,0
2811035,1,1,1,2,3,1,629.2214518,16030.51435,0,652.7789,24.467,84.83519026,1865.822695,1,14.927,0,2,0,1,0,0,1
723763,0,0,0,0,4,0,1977.39608,20739.86385,0,581.310845,21.887,125.7782043,215.7360758,0,31.696,0,1,0,0,0,0,0
724791,0,0,0,0,0,0,1089.939893,5013.714104,0,462.013178,17.66,59.70752811,2346.154806,0,9.642,0,0,0,0,1,0,0
2821315,1,1,0,0,2,0,466.4737509,14292.86418,0,281.188857,36.372,197.0753528,347.5385625,0,39.957,0,2,0,0,0,0,1
735450,0,0,0,1,2,0,1534.064521,5142.287189,0,83.198728,38.444,69.72057312,391.2053623,1,23.054,0,1,0,0,0,0,0
2112560,1,1,2,1,0,1,834.8131464,16259.38155,0,573.229904,36.317,137.8023152,1655.566175,0,25.647,0,2,0,1,0,1,1
751953,2,0,1,2,0,1,1045.977808,7973.646912,0,74.432679,31.8,65.7772525,1382.891552,1,15.506,0,2,0,0,0,1,0
781305,1,0,0,1,3,1,629.36458,7476.415052,0,485.678599,39.594,26.15906065,740.8491334,1,23.727,0,1,0,0,0,0,0
794112,0,0,0,0,4,0,3093.089498,6815.710674,0,513.842225,32.502,180.5941131,1131.195071,0,7.184,0,3,0,0,0,0,0
802652,1,0,0,0,2,0,422.4675373,10125.07357,0,236.073762,28.193,99.14991308,193.6533576,0,36.046,0,2,0,0,0,0,1
2666028,0,0,1,2,1,0,719.7711467,11424.44211,1,307.123389,26.522,291.9076634,682.0038197,0,30.894,0,2,0,0,0,0,0
837734,1,0,2,2,3,0,458.2907472,9541.46885,0,34.4831806,49.212,59.87938931,123.0012804,1,33.034,0,1,0,0,0,0,0
2826018,1,0,0,0,0,0,1527.143252,18040.94673,0,388.352442,28.559,156.8808516,510.9778166,0,24.045,0,3,0,0,0,0,0
877736,0,1,0,0,3,1,1874.922922,15818.35866,0,267.143355,31.979,17.48800629,311.7342496,0,25.746,0,0,0,0,0,0,0
2792027,0,0,0,0,4,0,659.2247734,12941.03565,0,64.6215487,26.748,41.60036724,1445.097541,0,26.278,0,2,0,0,1,0,0
2816296,1,0,1,1,3,0,439.3854907,9332.258387,0,300.144807,29.942,39.83591727,1265.006096,1,15.768,0,2,0,0,0,0,0
928418,0,0,0,0,3,0,1299.834131,7724.792426,0,202.5467,25.2,146.0623293,341.0181267,0,17.998,0,2,0,0,0,0,0
6179403,1,1,0,0,0,0,492.6678877,7800.277592,0,252.888139,35.917,83.54780606,472.2347793,0,27.315,0,4,0,0,1,0,0
2819563,0,0,1,2,1,0,361.2338921,10528.59788,0,151.10076,22.143,103.3449456,3104.750163,1,27.322,0,3,0,0,0,0,0
6565979,1,0,0,0,4,0,1275.96225,2276.022388,0,409.954367,13.522,167.8602691,7910.457769,0,8.041,0,3,0,0,0,1,0
6301700,1,0,3,2,1,1,1562.480467,9632.271185,0,29.2767287,44.937,70.24286796,225.6589505,1,20.727,0,2,0,1,0,0,0
950819,1,0,0,0,0,0,418.6769337,9332.258387,0,320.765963,45.217,105.5524869,150.2608402,0,9.577,0,5,0,0,0,0,0
962731,1,1,2,1,1,0,1734.215771,20739.86385,0,340.30023,45.232,59.02035667,99.30266738,1,32.998,0,1,0,0,0,0,0
5692757,1,0,0,1,3,0,1025.749765,15017.28117,0,521.904554,38.572,20.63277107,76.86322205,0,21.561,0,1,0,0,0,0,0
6574621,1,0,0,0,2,1,1533.827003,12072.63517,0,132.368545,32.808,51.28641191,558.4665028,0,25.598,0,1,0,0,1,0,0
